dt_pregao,AGCX11,ALZR11,BBPO11,BCFF11,BCFF11B,BRCO11,BRCR11,BRCR11B,BTCI11,BTHF11,BTLG11,CLIN11,CPSH11,CPTS11,CPTS11B,CSBC11,CVBI11,DEVA11,FEXC11,FEXC11B,FRBR11,GALG11,GARE11,GGRC11,GTWR11,HABT11,HCTR11,HFOF11,HGBS11,HGCR11,HGLG11,HGRE11,HGRU11,HSML11,IRDM11,ITRI11,JSAF11,JSRE11,KISU11,KNCR11,KNHF11,KNHY11,KNIP11,KNRI11,KNSC11,KNUQ11,KORE11,LVBI11,MALL11,MCCI11,MCHY11,MCRE11,MGFF11,MXRF11,PMLL11,PVBI11,RBRF11,RBRP11,RBRR11,RBRY11,RBVA11,RECR11,RECT11,RZAK11,RZTR11,SAAG11,SARE11,SDIL11,TBOF11,TGAR11,TGAR11B,TRBL11,TRXF11,TRXL11,TVRI11,UBSR11,URPR11,VCJR11,VGHF11,VGIP11,VGIR11,VILG11,VINO11,VISC11,VRTA11,XPCI11,XPIN11,XPLG11,XPML11
2021-12-07,6.19428734756,4.1968389917,55.7347015798,6.08119589615,78.91,67.6621288618,46.0507481163,152.5,4.99778370991,,72.5488414685,,,6.17177352342,103.99,32.3746411932,61.7764210672,56.95847429,4.99778370991,106.2,50.1200038667,6.55461398172,6.55461398172,7.20369562409,46.2594602774,60.5056256326,70.1305880186,5.36784018545,11.8121923916,64.4911580045,116.960339053,92.0261272762,77.4262447308,49.7953904968,63.9288662933,,6.03041015899,56.2321906024,5.27366542641,62.0185621257,,64.4430604846,66.0121158703,98.0453538852,6.12701447619,,,67.6869139855,65.0939308597,64.2834500082,6.82383609577,6.82383609577,48.1512038212,6.23228008209,65.0939308597,66.8697500432,4.83668162215,53.4007553338,62.3278948949,61.6937381248,6.12662721994,58.6364439156,43.4363844229,45.0172598122,59.5602413308,106.61,4.86404755463,57.2629027867,50.822533822,68.6980193294,120.47,57.2629027867,64.530687776,64.2769217222,55.7347015798,51.7196298655,58.0322575204,59.3917911684,5.72364082439,59.3095033286,5.64936410136,67.6047251774,8.00576532992,68.6447337383,62.9973276484,55.7083065853,59.2656190721,68.7729261942,62.6744151722
2021-12-08,6.19428734756,4.19875623199,56.7307521226,6.15839264908,78.91,71.4509221314,47.5168207777,152.5,5.07297773195,,72.8400881639,,,6.21365477497,103.99,32.3746411932,61.9481585364,56.7396247427,5.07297773195,106.2,50.1200038667,6.58096418869,6.58096418869,7.25353886637,46.253105956,60.568910018,70.031541745,5.46034258864,11.7689969156,64.4351868934,116.831322868,89.9910988564,77.4683280235,50.0028424778,63.9350138908,,6.03349634638,55.9535229912,5.27366542641,62.2051776587,,64.9841390113,66.3860126204,97.1391771296,6.18906339824,,,69.8243954798,66.8979525115,64.3402263625,6.82383609577,6.82383609577,48.3112505576,6.23228008209,66.8979525115,66.8548404,4.83668162215,53.8172754803,62.1937740021,61.6937381248,6.09086993758,58.8063962138,43.6947420997,44.6334991319,59.7679385826,106.61,4.79314307132,57.1951440566,50.822533822,68.823369786,120.47,57.1951440566,64.464637942,64.2769217222,56.7307521226,51.7196298655,57.9711709336,60.1178822747,5.72364082439,59.3095033286,5.68324159494,66.838297277,7.93945355497,70.9530150073,63.393300076,56.1473441886,60.0716314915,69.2081075736,64.0132544816
2021-12-09,6.19428734756,4.18456865385,57.3170350371,6.04129645082,78.91,70.7717988095,46.8139092277,152.5,5.08946628362,,72.7903631184,,,6.20604000196,103.99,32.3746411932,61.9853720878,56.8144943247,5.08946628362,106.2,50.1200038667,6.58425796456,6.58425796456,7.30809700995,46.3929010282,60.5631568921,69.7984916892,5.42995858759,11.7406720133,65.1814683747,115.806360955,91.7262283511,77.6647167229,49.7677302327,63.3202541419,,6.07978915722,56.7088588848,5.25388918106,62.1802955877,,64.4916967567,66.8952857799,96.7083717868,6.22198731606,,,67.971911518,63.9930515053,64.0500361073,6.82383609577,6.82383609577,46.3373408093,6.21337528912,63.9930515053,66.1689968098,4.88403374992,52.775975114,62.1362936194,61.6637897082,6.08512323148,58.987710899,43.5978579709,44.8786795665,59.8962221793,106.61,4.65842455305,57.2086958027,50.822533822,68.9845346589,120.47,57.2086958027,66.0432289736,64.2769217222,57.3170350371,51.7196298655,57.8878710424,60.3701681676,5.7118395031,59.5095865027,5.67506426891,66.1658652512,7.7501886973,69.6816847084,63.902407483,55.8752645471,60.2951475406,69.6290207111,64.020227603
2021-12-10,6.19428734756,4.19147071889,58.3004773453,5.91118956387,78.91,70.3929194825,47.3896272591,152.5,5.10839758369,,73.1597491711,,,6.21492390381,103.99,32.3746411932,62.3326985674,56.9008823039,5.10839758369,106.2,50.1200038667,6.57767041282,6.57767041282,7.17540621631,47.9751270734,60.9486163308,69.7984916892,5.44953938827,11.7406720133,65.6105802264,114.681053122,91.2478181612,77.8540915401,50.4592368359,63.3498574631,,6.1723747789,56.4668580645,5.22752085393,62.2673828364,,64.4430604846,66.914625267,97.8225235355,6.22072101153,,,69.717521405,64.4689154843,64.2077482025,6.82383609577,6.82383609577,46.4897662725,6.18186730084,64.4689154843,69.3298411819,4.93519332132,52.8836958416,62.8196059053,61.324678226,6.09597812077,59.0481491273,43.5849400871,45.2411202091,59.8473522377,106.61,4.66409691171,57.5949205641,50.822533822,69.1516686011,120.47,57.5949205641,65.7790296378,64.2769217222,58.3004773453,51.7196298655,57.8823177163,59.5148574576,5.76494544889,60.0128260014,5.65228457495,66.3900092598,7.61203916615,69.2271308585,63.462438119,55.89999906,59.8887547241,69.4149970819,63.6576252901
2021-12-13,6.19428734756,4.2639424018,57.6763697266,6.02828576212,78.91,68.8345101754,47.4230992377,152.5,5.09923727721,,73.4083743989,,,6.16619951587,103.99,32.3746411932,61.5574162469,56.9008823039,5.09923727721,106.2,50.1200038667,6.60072684391,6.60072684391,7.18146823226,47.8480406441,60.7932819301,69.5071791196,5.46101778867,11.8391010488,65.6105802264,114.824404438,91.7547901535,77.9242303613,50.4868971,63.0763690675,,6.19089190324,56.6355253029,5.27366542641,62.2425007653,,64.747037185,66.8566068058,99.2263547388,6.22831883872,,,69.1974009081,64.447608142,63.7108039319,6.82383609577,6.82383609577,47.0994681252,6.17556570318,64.447608142,68.5843590187,4.88880864325,52.3522735857,62.6584473473,61.7667342654,6.12471165125,58.8487029737,43.6301526805,44.718779283,60.4826614786,106.61,4.77896217466,57.500058342,50.822533822,69.6291941504,120.47,57.500058342,65.7922396046,64.2769217222,57.6763697266,51.7196298655,58.1877506506,60.8562800099,5.77084610954,60.0682622566,5.68349965075,66.180326155,7.62309112864,69.560943842,64.172674378,55.7763264957,60.356106463,68.1308553065,63.8180070823
2021-12-14,6.19428734756,4.25588999258,56.5479327192,6.02655100363,78.91,68.6271988455,46.3921622977,152.5,5.12183269987,,73.8061747633,,,6.15850619145,103.99,32.3746411932,61.9605630535,56.95847429,5.12183269987,106.2,50.1200038667,6.49664352641,6.49664352641,7.22053455729,47.670119643,60.4653537509,69.810144192,5.44886418825,11.931865104,65.6105802264,114.423020752,91.5048743827,77.8681193044,50.6805189489,62.7780180904,,6.1723747789,55.9315229166,5.32640208067,62.4353368161,,64.2545949303,66.8630533015,98.773266361,6.21122372754,,,69.7745209116,64.575452196,63.4941871985,6.74195006263,6.74195006263,47.0842255789,6.18816889849,64.575452196,67.0933946922,4.89835842991,52.0075672576,62.4392717085,61.1611780471,6.11513380775,58.7822209225,43.7270368093,45.6408709178,59.8656784658,106.61,4.76761745733,56.9512126284,50.822533822,69.8560187863,120.47,56.9512126284,65.9903891065,64.2769217222,56.5479327192,51.7196298655,59.0596228449,60.3024817085,5.74134280632,59.4954209533,5.64875079278,66.1586347993,7.642432063,68.964341914,65.3668769374,55.8876318036,60.6202617938,68.1451235484,63.1067486992
2021-12-15,6.19428734756,4.1795838291,56.5479327192,6.05951141499,78.91,69.5350794969,46.8607699977,152.5,5.12671819666,,73.6854139384,,,6.14824842557,103.99,32.3746411932,62.4567437386,57.0391030706,5.12671819666,106.2,50.1200038667,6.52035871267,6.52035871267,7.22188167195,50.1927852653,60.0396224305,69.973279231,5.45156498834,11.9424869423,64.4973770169,114.344177528,92.4616947625,78.0995774144,50.6459436187,62.840174544,,6.2032366528,55.6601886636,5.28025750819,62.6281728668,,63.8351070838,66.3666731333,98.5281529763,6.22072101153,,,71.1638838828,65.7686633673,63.5578980024,6.74195006263,6.74195006263,47.4271828711,6.18186730084,65.7686633673,68.9794645652,4.90449757848,51.7777630388,62.5681985548,60.6767330724,6.10300187266,58.872878265,44.004771312,46.0026286786,60.4154653089,106.61,4.74918229168,57.9066107224,50.822533822,68.6442977051,120.47,57.9066107224,65.5874851193,64.2769217222,56.5479327192,51.7196298655,59.42058904,60.3024817085,5.77084610954,60.0559430888,5.68349965075,67.0624412856,7.59269823179,69.4970222069,65.2411714049,55.8257955214,60.9386028333,68.7729261942,65.2963088198
2021-12-16,6.19428734756,4.21601139458,56.5479327192,6.06471569047,78.91,69.1633488365,47.4900431948,152.5,5.16091667421,,74.2862851908,,,6.13222066638,103.99,32.3746411932,62.5187663243,56.8375311192,5.16091667421,106.2,50.1200038667,6.52101746785,6.52101746785,7.2279436879,50.7265482685,60.568910018,70.0490204991,5.44886418825,12.1549237098,64.5284720786,114.967755755,92.4045711577,78.7658962158,51.2406392975,62.8028806719,,6.1723747789,55.6235218726,5.26707334463,63.2502246434,,65.3428315178,66.7534628747,98.0527815636,6.19856068222,,,68.8340290541,65.5839997336,63.1374066965,6.74195006263,6.74195006263,48.0978549091,6.18186730084,65.5839997336,67.8165123906,4.93519332132,51.7777630388,62.5810912395,61.4639561562,6.12918131154,58.9151850249,44.3470952338,46.4453769828,60.6903587304,106.61,4.79314307132,58.1166627857,50.822533822,68.1428958783,120.47,58.1166627857,65.5874851193,64.2769217222,56.5479327192,51.7196298655,58.920789693,60.3024817085,5.79444875211,60.0559430888,5.68349965075,67.6047251774,7.59822421304,69.5680462459,63.7201344607,55.7144902135,60.9386028333,68.9869498234,65.9308628675
2021-12-17,6.19428734756,4.20029467069,57.0081332865,6.08553279238,78.91,69.0561188383,48.0925388091,152.5,5.19084034207,,74.3005916492,,,6.08798405102,103.99,32.3746411932,62.3823166359,56.9008823039,5.19084034207,106.2,50.1200038667,6.51904120233,6.51904120233,7.23198503187,52.0291841692,60.7530100485,70.0898042589,5.43536018778,12.3999341149,65.4613239301,121.741105455,92.3974307071,79.7548535949,51.6486281934,62.7096459915,,6.20261941532,56.0268565731,5.20774460858,63.3621939632,,65.1726045656,66.6180864652,99.1075118857,6.24098188403,,,69.8243954798,65.8041756045,63.1692620985,6.89948838065,6.89948838065,48.5246462061,6.13145451959,65.8041756045,68.2116179371,4.96588906416,52.2660970037,62.5295205009,61.1611780471,6.16174597941,58.9574917848,44.3729310015,46.5101694175,60.7697723855,106.61,4.79172498166,58.6045256422,50.822533822,67.3012570978,120.47,58.6045256422,65.3959406008,64.2769217222,57.0081332865,51.7196298655,58.8597031061,60.1548021615,5.80034941275,60.0374643371,5.68349965075,69.9618524938,7.63138010051,70.0297024997,64.4869382094,56.332853035,61.3137565333,68.6944508635,66.3166285545
2021-12-20,6.19428734756,4.26702724283,56.73705624,6.05430713951,78.91,69.3849574995,48.2665930977,152.5,5.20916095504,,74.3005916492,,,6.09439515469,103.99,32.3746411932,62.394721153,56.9008823039,5.20916095504,106.2,50.1200038667,6.48215091258,6.48215091258,7.28721673278,51.8194915608,61.4663976665,70.1305880186,5.42523218743,11.9672712319,65.6914273869,119.490489787,92.3974307071,80.806935913,51.7938445801,63.7414431205,,6.20261941532,56.4668580645,5.14182379075,62.889434613,,65.4157859259,66.4827100557,98.773266361,6.25871014748,,,69.988269061,65.6408193132,63.8955652633,6.89948838065,6.89948838065,48.6542078498,6.0999465313,65.6408193132,68.658907235,4.98703502034,52.2732783855,62.2200960696,61.1975114202,6.25241623113,58.9574917848,43.8497567059,46.3535877002,61.1912756318,106.61,4.80590587832,58.5503186581,50.822533822,67.4385456932,120.47,58.5503186581,65.6337200031,64.2769217222,56.73705624,51.7196298655,58.6597833673,60.7332137207,5.78264743082,60.567188553,5.63873840998,69.752169389,7.62723561458,70.2427746168,65.3668769374,57.0439702797,60.6862267079,67.7741492577,66.6182271825
2021-12-21,6.19428734756,4.26278413131,57.3170350371,6.08986968861,78.91,69.2991735009,48.2933706805,152.5,5.19206171626,,74.4651159207,,,6.09054849249,103.99,32.3746411932,62.4257324458,56.9872702831,5.19206171626,106.2,50.1200038667,6.48017464706,6.48017464706,7.33840708971,52.4167977787,61.638991445,70.4801631022,5.43536018778,12.3284137365,65.6230182511,117.54807945,92.8472790947,81.0734634336,52.1880033439,64.4500266911,,6.19089190324,56.6135252283,5.22092877215,62.4539983694,,65.0206162154,66.8823927885,98.7881217177,6.28087047678,,,71.1425090679,65.6621266556,64.4880757398,6.89948838065,6.89948838065,48.7761482203,6.15666091021,65.6621266556,68.3383499048,5.03683033651,52.8549703142,62.5037351317,61.3731227235,6.25752441432,59.5135234859,44.0758196731,46.9205215043,61.270689287,106.61,4.84703047864,58.2725078648,50.822533822,67.6295559129,120.47,58.2725078648,65.230816016,64.2769217222,57.3170350371,51.7196298655,58.7764032149,59.9948159855,5.80034941275,60.6411035599,5.6575852482,71.0464202774,7.73637374418,70.0652145192,64.8766253604,56.6234835611,60.0996227406,67.7955516207,66.0851691423
2021-12-22,6.19428734756,4.27589920329,57.8024520738,6.08726755087,78.91,70.1713108196,48.1996491405,152.5,5.1688556065,,74.4436562331,,,6.10272958947,103.99,32.3746411932,62.5807889099,57.2406750221,5.1688556065,106.2,50.1200038667,6.59348053699,6.59348053699,7.36737005482,51.7940742749,61.5411883038,70.7773019233,5.42455698741,12.3496574132,65.5359520783,118.214663071,93.8040994745,80.806935913,52.6029073058,64.4003015282,,6.1723747789,56.5548583628,5.10886338184,62.0558852323,,64.9659004093,66.8694997972,98.7138449344,6.26187590881,,,71.1781337595,66.1664004244,64.2969433281,6.89948838065,6.89948838065,49.0809991467,6.17556570318,66.1664004244,67.6301418497,5.08185075934,53.3935739519,62.0138131154,62.0695123745,6.35713398663,59.283858218,44.082278615,46.3373895915,61.331776714,106.61,4.8399400303,58.435128817,50.822533822,67.5459889418,120.47,58.435128817,65.3034708333,64.2769217222,57.8024520738,51.7196298655,59.9426016914,60.4747745134,5.82395205533,60.6226248082,5.72472710936,70.8584285282,7.85794533159,70.3848226949,65.3103094478,58.119921589,60.4406715588,67.5743938705,65.7274591416
2021-12-23,6.19428734756,4.27589920329,58.0924414724,6.05430713951,78.91,71.4652194645,47.7310414405,152.5,5.24885561648,,74.6797127965,,,6.1020884791,103.99,32.3746411932,62.5621821342,57.6438189251,5.24885561648,106.2,50.1200038667,6.5704241059,6.5704241059,7.40172147855,52.1054360268,61.9266477426,71.470625839,5.46912018894,12.5316449107,65.8904357819,119.633841103,93.9754702888,80.806935913,52.6928031642,64.7670246042,,6.19706427802,56.7381923175,5.20774460858,62.889434613,,65.6528877522,67.0113227023,99.1743609906,6.27770471545,,,71.2280083277,66.9050549589,64.6537238301,6.52921583756,6.52921583756,49.8736115553,6.25748647271,66.9050549589,67.0263012975,5.23055458022,54.3271535906,62.8453912746,62.4812906029,6.44333457806,59.3563840921,44.5021098399,46.5965593305,60.8430772979,106.61,4.88035558579,60.3052697671,50.822533822,67.9160712424,120.47,60.3052697671,65.765819671,64.2769217222,58.0924414724,51.7196298655,60.6034474948,60.7209070918,5.88885932241,60.764295238,5.77184420491,72.0948358015,7.84965635972,70.9388101995,65.932551834,58.7444680387,60.8362881879,69.2295099365,66.2254475739
2021-12-24,6.19428734756,4.27589920329,58.0924414724,6.05430713951,78.91,71.4652194645,47.7310414405,152.5,5.24885561648,,74.6797127965,,,6.1020884791,103.99,32.3746411932,62.5621821342,57.6438189251,5.24885561648,106.2,50.1200038667,6.5704241059,6.5704241059,7.40172147855,52.1054360268,61.9266477426,71.470625839,5.46912018894,12.5316449107,65.8904357819,119.633841103,93.9754702888,80.806935913,52.6928031642,64.7670246042,,6.19706427802,56.7381923175,5.20774460858,62.889434613,,65.6528877522,67.0113227023,99.1743609906,6.27770471545,,,71.2280083277,66.9050549589,64.6537238301,6.52921583756,6.52921583756,49.8736115553,6.25748647271,66.9050549589,67.0263012975,5.23055458022,54.3271535906,62.8453912746,62.4812906029,6.44333457806,59.3563840921,44.5021098399,46.5965593305,60.8430772979,106.61,4.88035558579,60.3052697671,50.822533822,67.9160712424,120.47,60.3052697671,65.765819671,64.2769217222,58.0924414724,51.7196298655,60.6034474948,60.7209070918,5.88885932241,60.764295238,5.77184420491,72.0948358015,7.84965635972,70.9388101995,65.932551834,58.7444680387,60.8362881879,69.2295099365,66.2254475739
2021-12-27,6.19428734756,4.32565932933,58.5022091008,6.06558306972,78.91,71.9656261227,48.1728715577,152.5,5.26106935846,,74.5938740462,,,6.07900850587,103.99,32.3746411932,62.6428114956,58.2830899712,5.26106935846,106.2,50.1200038667,6.58755174043,6.58755174043,7.44280847557,52.925143496,61.4433851627,71.8435059282,5.46912018894,12.9728052644,65.7784935597,120.988511043,95.824846993,81.6135323569,53.93751505,64.8664749299,,6.19706427802,57.566861793,5.26707334463,62.6095113135,,65.6589672862,67.26918253,100.087965425,6.28466939037,,,71.2280083277,67.4235336226,64.9085670458,6.89891342328,6.89891342328,50.6890877833,6.26378807037,67.4235336226,66.9070241514,5.26397883354,54.3199722088,62.7809278514,62.814346523,6.57678586404,59.3019896865,45.3417722897,46.7747385261,61.7899324165,106.61,4.95267815876,60.2984938941,50.822533822,69.181513948,120.47,60.2984938941,67.3378057192,64.2769217222,58.5022091008,51.7196298655,62.8303312523,61.8408103235,5.9006606437,61.7806265826,5.75712011255,73.7289179288,7.78472608008,71.5993337626,65.3040241711,59.0350985648,62.7870874279,70.5849929217,66.7514916926
2021-12-28,6.19428734756,4.2971147609,58.8867602598,6.10201299806,78.91,72.2801674507,48.2331211191,152.5,5.31114570058,,75.1089065482,,,6.12901511454,103.99,32.3746411932,63.5049254359,58.5710499019,5.31114570058,106.2,50.1200038667,6.58755174043,6.58755174043,7.35861380955,54.0117324668,62.3984040706,72.5193510898,5.47249618906,13.1278841046,65.96506393,121.848618942,95.9248133014,82.0624208126,55.1130762754,65.376157849,,6.19706427802,58.6595321633,5.33958624424,62.9205372018,,65.6589672862,67.64307928,103.504697454,6.29986504475,,,73.0306177212,68.1834954995,64.9085670458,6.88798923335,6.88798923335,51.3292747287,6.27639126568,68.1834954995,67.0710302273,5.33423797826,54.9375710467,63.2708498677,63.5531251093,6.54485971906,59.7492325765,45.7616035147,48.815700221,61.6677575625,106.61,4.91793496194,61.7078754797,50.822533822,71.3602242664,120.47,61.7078754797,67.1726811343,64.2769217222,58.8867602598,51.7196298655,63.8077166421,61.9638766127,5.9006606437,61.9654140998,5.77125524121,75.7895967176,7.82755243474,73.5951092598,65.9954046003,60.5191693363,63.2986606552,71.334075624,67.0039928695
2021-12-29,6.19428734756,4.35304668553,59.2082702451,6.16272954531,78.91,73.2809807672,48.2130379319,152.5,5.4283976236,,75.8242294677,,,6.21043613123,103.99,32.3746411932,63.6909931929,59.2621537355,5.4283976236,106.2,50.1200038667,6.60665564047,6.60665564047,7.52632958425,54.9648806868,63.6180667724,73.1777174972,5.47249618906,13.4507879911,65.8593407201,122.293008023,96.7102628669,82.4832537398,55.3343583885,67.0108725775,,6.19891599045,59.9868699958,5.35277040781,63.0822706637,,66.236523017,67.6882047498,104.930811692,6.33658787617,,,72.7598700652,68.396568923,65.494706442,6.89948838065,6.89948838065,52.0685382252,6.27639126568,68.396568923,68.4278077644,5.34719840302,56.5821074872,63.6898621185,62.9778467019,6.52442698628,60.4321845572,46.6658553837,50.0899514379,62.2297618909,106.61,4.94204248626,61.7349789717,50.822533822,72.136203284,120.47,61.7349789717,67.0670014,64.2769217222,59.2082702451,51.7196298655,63.6466701858,62.1238627887,5.90656130434,62.2302762078,5.7836234788,76.628329137,7.82755243474,73.1547602177,65.6497143857,60.7850653495,63.9671163388,71.9618782698,67.2564940464
2021-12-30,6.19428734756,4.39084895183,59.7125996339,6.13323865093,78.91,73.8314280913,48.6615624448,152.5,5.43511518169,,76.4894797829,,,6.15209508778,103.99,32.3746411932,63.4180938161,59.7804816108,5.43511518169,106.2,50.1200038667,6.7785907409,6.7785907409,7.57886705585,56.8521141624,63.4799917495,73.4981613238,5.53664019128,13.5895800125,65.8033696091,122.250002628,97.1815326062,82.9321421956,56.4269388215,67.7318874388,,6.20015046541,60.7202058148,5.33299416246,63.4181786231,,66.5708973874,67.8171346637,105.391327748,6.38280799157,,,73.4509890817,68.4036713704,65.5902726479,6.89948838065,6.89948838065,51.8246574841,6.30789925396,68.4036713704,70.8208055084,5.41609329251,56.2374011591,63.7865572533,63.3411804329,6.54422119616,60.4261407344,47.4796820658,50.953850568,62.1686744639,106.61,5.03209118006,61.7349789717,50.822533822,72.3391516424,120.47,61.7349789717,66.7565671804,64.2769217222,59.7125996339,51.7196298655,64.0687229678,60.8870465822,5.9006606437,62.7661600077,5.81307166351,76.3174197057,7.83307841598,73.4956756052,65.932551834,59.8637047455,64.1376407479,73.0533987789,69.7394222863
2021-12-31,6.19428734756,4.39084895183,59.7125996339,6.13323865093,78.91,73.8314280913,48.6615624448,152.5,5.43511518169,,76.4894797829,,,6.15209508778,103.99,32.3746411932,63.4180938161,59.7804816108,5.43511518169,106.2,50.1200038667,6.7785907409,6.7785907409,7.57886705585,56.8521141624,63.4799917495,73.4981613238,5.53664019128,13.5895800125,65.8033696091,122.250002628,97.1815326062,82.9321421956,56.4269388215,67.7318874388,,6.20015046541,60.7202058148,5.33299416246,63.4181786231,,66.5708973874,67.8171346637,105.391327748,6.38280799157,,,73.4509890817,68.4036713704,65.5902726479,6.89948838065,6.89948838065,51.8246574841,6.30789925396,68.4036713704,70.8208055084,5.41609329251,56.2374011591,63.7865572533,63.3411804329,6.54422119616,60.4261407344,47.4796820658,50.953850568,62.1686744639,106.61,5.03209118006,61.7349789717,50.822533822,72.3391516424,120.47,61.7349789717,66.7565671804,64.2769217222,59.7125996339,51.7196298655,64.0687229678,60.8870465822,5.9006606437,62.7661600077,5.81307166351,76.3174197057,7.83307841598,73.4956756052,65.932551834,59.8637047455,64.1376407479,73.0533987789,69.7394222863
2022-01-03,6.19428734756,4.37696240503,58.6942649567,6.1644643038,78.91,73.0330560973,48.6013128834,152.5,5.48702358511,,75.8242294677,,,6.22838722153,103.99,32.3746411932,63.8212406227,60.2412174999,5.48702358511,106.2,50.1200038667,6.67564330166,6.67564330166,7.69876026025,57.1404433788,62.5950909108,74.3021840161,5.55024372983,13.6202048194,66.5208126212,122.155858322,97.5969317332,80.6943579705,55.9815362457,66.3706611059,,6.24369958567,59.4728842173,5.35959263708,64.2772996031,,67.0948350057,67.8171346637,102.319500523,6.39822540218,,,75.8759191764,69.0257829541,64.7620321968,6.89948838065,6.89948838065,50.9863174366,6.31425802337,69.0257829541,69.5159749114,5.02455203937,55.2966401385,63.8187889649,63.2200691892,6.44243078969,60.8612959787,47.4861410077,49.755190525,62.4655403985,106.61,5.08146750136,60.4640651821,50.822533822,71.9110022787,120.47,60.4640651821,67.2958393397,64.2769217222,58.6942649567,51.7196298655,62.4909531849,60.6432483464,5.99680175398,62.3657870537,5.87137906926,70.7346385026,7.74805745809,72.8013071885,66.7542992136,60.2134926698,62.8757601206,71.5458109503,68.3576797348
2022-01-04,6.19428734756,4.396635013,58.5860668973,6.19395519818,78.91,75.1620480813,47.8917069377,152.5,5.48946633351,,75.7956165509,,,6.22389944895,103.99,32.3746411932,63.8398473984,60.3679198694,5.48946633351,106.2,50.1200038667,6.6570463449,6.6570463449,7.78492016094,56.7688190554,62.4670131578,74.5410603232,5.60057682248,13.2783465097,66.3320118286,122.293453846,98.3111267235,80.2990396216,56.4756547283,66.9735787054,,6.1590898663,59.2071825752,5.37954149305,63.6941006897,,67.1872945854,67.6798000612,100.204349416,6.42006673388,,,74.2545162137,69.1473449877,65.46285104,6.89948838065,6.89948838065,50.9024834318,6.32061679278,69.1473449877,68.991043062,5.02045927366,52.9770538054,63.8058962802,62.3722904836,6.43727684506,60.9700847898,47.1890296793,50.1601432423,62.780960454,106.61,5.12010983978,59.3229759194,50.822533822,72.3391516424,120.47,59.3229759194,67.0428474625,64.2769217222,58.5860668973,51.7196298655,62.2655575016,61.5684313951,5.9847841152,62.8277558467,5.86961217817,71.5498555753,7.66861164497,72.9874265579,65.8133814723,60.5882654457,63.4282592061,71.4309471157,67.901774832
2022-01-05,6.19428734756,4.32257343004,58.5860668973,6.07252210369,78.91,71.2133433543,47.3293776977,152.5,5.48335946252,,73.964389877,,,6.21812945564,103.99,32.3746411932,63.1824079906,59.8611103914,5.48335946252,106.2,50.1200038667,6.63977774219,6.63977774219,7.73064620775,55.0068071773,62.2632530962,73.5797288433,5.529838422,13.1045685357,65.9481168834,121.44615509,97.7281104049,78.59775887,55.1881629076,66.5322678851,,6.03777445984,58.8971973261,5.35294301843,63.5247848761,,66.5154216396,67.3593526553,100.301511835,6.4142852049,,,73.0277024675,69.0758379091,65.3927691557,6.89948838065,6.89948838065,49.3020160683,6.30789925396,69.0758379091,67.3037621176,4.97748523368,52.3522735857,63.4964718489,62.6508463441,6.36125616174,60.8733836244,46.7369037448,49.927970351,62.787145161,106.61,5.09363268198,59.2409814814,50.822533822,71.2778236423,120.47,59.2409814814,67.2226048489,64.2769217222,58.5860668973,51.7196298655,62.6036510265,61.2621207911,5.99079293459,62.5813724905,5.82190611893,68.5364638959,7.65327999683,72.4147515751,65.4192132293,60.7069434914,62.732519617,69.779779494,66.5200322804
2022-01-06,6.19428734756,4.32604506675,58.52242098,6.07946113766,78.91,71.2061508138,48.0992332048,152.5,5.45954266565,,74.4794223791,,,6.21428279344,103.99,32.3746411932,63.7406112614,58.8705282298,5.45954266565,106.2,50.1200038667,6.64177027327,6.64177027327,7.60920823748,53.7509732569,62.106066763,73.9176514241,5.54344196055,12.9542933204,66.0802774383,121.590992484,94.747439476,78.7883587883,56.016333322,66.6130712748,,6.00915646652,59.3400333962,5.33964378111,63.4369914912,,64.9189528967,66.8034745023,100.084764902,6.40464932327,,,72.0663396489,69.2045506505,65.4883353616,6.89948838065,6.89948838065,49.4391989852,6.30789925396,69.2045506505,67.0113000872,5.04433374031,51.6556795476,63.9541621536,63.0929023834,6.29425488152,60.3233957462,46.9048362348,49.9981621554,62.6510816076,106.61,5.04497195953,58.7011847643,50.822533822,71.6939124605,120.47,58.7011847643,66.8497747141,64.2769217222,58.52242098,51.7196298655,63.3080125367,61.3808942906,5.99079293459,62.5813724905,5.79658068007,70.2760788992,7.66443028639,73.0948031172,66.7225114521,60.2946934379,62.7870874279,69.7438845457,66.4569069861
